unit_nr,time_cycles,setting_1,setting_2,setting_3,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
4,181,0.003,-0.0001,100.0,518.67,642.56,1598.87,1426.61,14.62,21.6,545.71,2388.33,9085.99,1.3,48.12,514.72,2388.25,8156.57,8.643,0.03,395,2388,100.0,38.03,22.8441
4,182,0.0018,0.0001,100.0,518.67,642.35,1598.22,1420.77,14.62,21.6,545.79,2388.28,9078.77,1.3,47.98,513.21,2388.27,8150.58,8.659,0.03,395,2388,100.0,38.09,22.8323
4,183,-0.0032,0.0004,100.0,518.67,642.49,1595.43,1415.92,14.62,21.6,546.61,2388.3,9069.75,1.3,48.33,513.53,2388.16,8134.32,8.634,0.03,396,2388,100.0,38.06,22.7985
4,184,-0.0018,0.0005,100.0,518.67,643.06,1597.11,1414.5,14.62,21.6,545.34,2388.28,9065.85,1.3,48.02,514.05,2388.15,8144.76,8.644,0.03,395,2388,100.0,37.99,22.8017
4,185,0.0016,-0.0,100.0,518.67,642.67,1598.5,1419.91,14.62,21.6,545.5,2388.27,9085.64,1.3,48.15,512.74,2388.19,8146.3,8.566,0.03,397,2388,100.0,37.96,22.827
4,186,-0.0005,-0.0004,100.0,518.67,642.21,1594.0,1422.06,14.62,21.6,545.81,2388.25,9081.22,1.3,48.37,514.7,2388.22,8148.24,8.61,0.03,396,2388,100.0,37.96,22.7167
4,187,0.0021,-0.0002,100.0,518.67,642.78,1599.52,1420.04,14.62,21.6,545.72,2388.39,9072.11,1.3,48.23,513.75,2388.15,8150.57,8.654,0.03,395,2388,100.0,37.89,22.7418
4,188,0.0024,-0.0002,100.0,518.67,642.41,1601.29,1413.42,14.62,21.6,545.58,2388.38,9087.83,1.3,48.29,514.43,2388.17,8168.29,8.657,0.03,397,2388,100.0,38.0,22.7892
4,189,0.0033,0.0002,100.0,518.67,642.86,1597.77,1414.61,14.62,21.6,546.06,2388.27,9063.14,1.3,48.36,513.73,2388.21,8148.55,8.632,0.03,397,2388,100.0,37.91,22.8131
5,1,0.0005,-0.0,100.0,518.67,640.68,1587.66,1403.04,14.62,21.6,554.39,2388.02,9039.84,1.3,47.09,521.54,2388.02,8123.28,8.375,0.03,392,2388,100.0,38.86,23.2558
5,2,-0.0035,0.0003,100.0,518.67,641.25,1581.27,1400.68,14.62,21.6,553.78,2387.98,9046.74,1.3,47.47,520.73,2387.96,8120.96,8.433,0.03,391,2388,100.0,38.83,23.3686
5,3,0.0005,0.0001,100.0,518.67,641.55,1585.87,1397.37,14.62,21.6,553.23,2388.07,9054.84,1.3,47.36,521.53,2387.98,8118.83,8.401,0.03,391,2388,100.0,38.9,23.351
5,4,-0.0003,0.0,100.0,518.67,641.0,1587.59,1397.6,14.62,21.6,554.16,2388.05,9053.9,1.3,47.13,520.33,2388.03,8131.92,8.4,0.03,394,2388,100.0,38.81,23.3813
5,5,0.0001,-0.0006,100.0,518.67,640.98,1588.1,1398.87,14.62,21.6,553.75,2387.96,9054.34,1.3,47.32,520.34,2387.97,8139.36,8.379,0.03,391,2388,100.0,38.79,23.3083
5,6,0.0006,-0.0002,100.0,518.67,641.03,1589.85,1396.51,14.62,21.6,554.09,2388.0,9044.81,1.3,47.31,521.26,2387.89,8122.5,8.475,0.03,393,2388,100.0,38.93,23.3475
5,7,0.0,0.0002,100.0,518.67,641.22,1586.93,1399.18,14.62,21.6,553.44,2388.01,9041.22,1.3,47.12,520.68,2387.96,8124.33,8.402,0.03,392,2388,100.0,38.95,23.2638
5,8,0.0027,0.0003,100.0,518.67,641.17,1585.82,1401.81,14.62,21.6,554.5,2388.08,9050.98,1.3,47.3,521.46,2387.97,8126.63,8.408,0.03,393,2388,100.0,38.95,23.2736
5,9,-0.003,0.0001,100.0,518.67,640.82,1580.93,1395.55,14.62,21.6,554.55,2388.01,9052.43,1.3,47.39,519.99,2388.03,8130.36,8.425,0.03,392,2388,100.0,38.8,23.2903
5,10,0.0033,0.0003,100.0,518.67,640.93,1581.42,1393.94,14.62,21.6,553.13,2387.99,9061.39,1.3,47.03,521.49,2387.99,8116.77,8.402,0.03,392,2388,100.0,38.9,23.249
5,11,-0.0038,-0.0001,100.0,518.67,640.72,1586.1,1395.99,14.62,21.6,553.78,2388.0,9052.9,1.3,47.33,520.13,2388.0,8090.66,8.418,0.03,392,2388,100.0,38.78,23.2953
5,12,0.0023,-0.0001,100.0,518.67,640.83,1586.03,1395.46,14.62,21.6,554.38,2388.02,9035.95,1.3,47.01,520.77,2388.05,8111.26,8.425,0.03,393,2388,100.0,39.01,23.2943
5,13,0.001,-0.0006,100.0,518.67,641.6,1583.85,1397.14,14.62,21.6,554.52,2388.12,9052.07,1.3,47.38,520.68,2387.96,8148.45,8.393,0.03,393,2388,100.0,38.96,23.3065
5,14,0.0037,0.0007,100.0,518.67,641.03,1583.2,1393.48,14.62,21.6,553.32,2388.07,9045.21,1.3,47.45,520.29,2387.95,8128.28,8.397,0.03,393,2388,100.0,38.85,23.3054
5,15,-0.0006,-0.0002,100.0,518.67,640.94,1591.8,1401.9,14.62,21.6,553.24,2388.02,9065.99,1.3,47.39,520.15,2388.13,8130.46,8.451,0.03,391,2388,100.0,38.66,23.2017
5,16,-0.0065,0.0006,100.0,518.67,641.14,1582.94,1402.88,14.62,21.6,553.9,2388.08,9048.99,1.3,47.15,521.0,2388.05,8132.1,8.48,0.03,392,2388,100.0,38.77,23.2912
5,17,-0.0013,0.0001,100.0,518.67,640.89,1584.56,1408.7,14.62,21.6,553.02,2388.08,9042.98,1.3,47.17,520.85,2388.06,8145.59,8.393,0.03,393,2388,100.0,38.81,23.2381
5,18,0.0024,-0.0002,100.0,518.67,641.17,1586.27,1396.92,14.62,21.6,553.8,2387.92,9053.69,1.3,47.17,521.08,2387.94,8126.73,8.428,0.03,392,2388,100.0,38.9,23.1906
5,19,0.0033,0.0002,100.0,518.67,641.45,1588.47,1401.22,14.62,21.6,553.1,2388.1,9062.64,1.3,47.19,519.1,2388.0,8127.61,8.41,0.03,393,2388,100.0,38.91,23.3142
5,20,0.0009,-0.0005,100.0,518.67,641.03,1592.8,1402.84,14.62,21.6,553.62,2388.04,9032.57,1.3,47.24,520.46,2388.08,8131.69,8.369,0.03,393,2388,100.0,38.77,23.202
5,21,-0.0017,0.0002,100.0,518.67,641.43,1587.39,1403.93,14.62,21.6,553.44,2388.06,9032.37,1.3,47.29,519.93,2388.07,8129.41,8.42,0.03,391,2388,100.0,38.91,23.2923
5,22,0.0011,-0.0002,100.0,518.67,640.93,1586.65,1398.69,14.62,21.6,552.05,2388.0,9066.17,1.3,47.34,520.51,2388.12,8103.2,8.396,0.03,392,2388,100.0,38.9,23.3029
5,23,-0.0017,0.0003,100.0,518.67,641.03,1589.66,1397.41,14.62,21.6,553.02,2388.08,9047.7,1.3,47.28,520.65,2388.04,8141.93,8.428,0.03,392,2388,100.0,38.8,23.2585
5,24,0.0005,-0.0,100.0,518.67,641.14,1581.52,1404.28,14.62,21.6,553.89,2388.03,9038.06,1.3,47.24,520.28,2388.05,8106.5,8.424,0.03,393,2388,100.0,38.77,23.2591
5,25,-0.0013,-0.0002,100.0,518.67,641.04,1583.98,1404.41,14.62,21.6,552.71,2388.12,9059.73,1.3,47.05,519.97,2388.03,8135.28,8.379,0.03,393,2388,100.0,38.88,23.2776
5,26,0.0027,0.0001,100.0,518.67,641.26,1590.83,1406.14,14.62,21.6,553.61,2388.0,9056.16,1.3,47.36,519.63,2388.01,8134.63,8.411,0.03,393,2388,100.0,38.88,23.2501
5,27,0.0004,0.0004,100.0,518.67,641.27,1586.81,1397.97,14.62,21.6,553.4,2388.09,9052.58,1.3,47.06,519.45,2388.06,8124.66,8.438,0.03,392,2388,100.0,38.8,23.245
5,28,-0.0017,-0.0,100.0,518.67,641.01,1585.13,1400.58,14.62,21.6,553.72,2388.02,9060.48,1.3,47.5,520.7,2388.05,8135.48,8.452,0.03,392,2388,100.0,38.89,23.2787
5,29,-0.0007,0.0003,100.0,518.67,641.18,1585.98,1400.04,14.62,21.6,553.74,2388.08,9055.2,1.3,47.39,520.88,2388.01,8118.23,8.466,0.03,392,2388,100.0,38.75,23.1563
5,30,0.0011,-0.0005,100.0,518.67,640.98,1588.1,1404.9,14.62,21.6,553.03,2387.99,9048.07,1.3,47.35,519.97,2388.01,8114.1,8.462,0.03,393,2388,100.0,38.86,23.3088
5,31,-0.0017,-0.0001,100.0,518.67,640.7,1595.8,1401.48,14.62,21.6,552.34,2388.08,9067.4,1.3,47.31,519.69,2388.02,8105.01,8.428,0.03,393,2388,100.0,38.79,23.2282
5,32,0.0011,0.0002,100.0,518.67,640.76,1586.69,1411.89,14.62,21.6,553.0,2388.13,9061.45,1.3,47.25,520.27,2388.02,8122.81,8.428,0.03,392,2388,100.0,38.8,23.2031
5,33,-0.0026,-0.0,100.0,518.67,641.61,1586.72,1400.88,14.62,21.6,552.92,2388.13,9052.67,1.3,47.41,519.76,2388.05,8135.14,8.429,0.03,392,2388,100.0,38.74,23.2528
5,34,0.0013,-0.0,100.0,518.67,641.26,1586.4,1402.67,14.62,21.6,553.0,2388.17,9055.27,1.3,47.41,520.33,2388.01,8147.42,8.423,0.03,393,2388,100.0,38.76,23.1888
5,35,0.0007,-0.0003,100.0,518.67,641.33,1582.98,1401.07,14.62,21.6,554.65,2387.96,9052.94,1.3,47.48,520.61,2388.07,8128.14,8.473,0.03,393,2388,100.0,38.8,23.247
5,36,-0.0006,-0.0003,100.0,518.67,641.51,1590.54,1398.87,14.62,21.6,552.84,2388.04,9053.46,1.3,47.46,519.69,2387.98,8146.85,8.42,0.03,392,2388,100.0,38.74,23.2166
5,37,0.0031,0.0003,100.0,518.67,641.49,1589.11,1406.26,14.62,21.6,552.78,2387.99,9051.34,1.3,47.43,520.1,2388.09,8118.37,8.449,0.03,392,2388,100.0,38.78,23.2682
5,38,-0.0004,0.0002,100.0,518.67,640.97,1581.7,1404.77,14.62,21.6,552.27,2388.1,9053.46,1.3,47.17,519.45,2388.03,8127.27,8.396,0.03,391,2388,100.0,38.71,23.2391
5,39,-0.0,-0.0002,100.0,518.67,641.27,1589.86,1404.19,14.62,21.6,553.4,2388.0,9051.39,1.3,47.32,519.37,2388.01,8107.28,8.494,0.03,392,2388,100.0,38.9,23.2294
5,40,0.0011,-0.0001,100.0,518.67,641.28,1588.74,1405.33,14.62,21.6,552.59,2388.02,9040.52,1.3,47.42,520.5,2388.11,8135.89,8.414,0.03,391,2388,100.0,38.85,23.1358
5,41,-0.0007,-0.0001,100.0,518.67,641.21,1586.94,1403.3,14.62,21.6,552.79,2387.93,9059.21,1.3,47.28,518.85,2387.99,8125.45,8.474,0.03,393,2388,100.0,38.79,23.2829
5,42,-0.0002,0.0002,100.0,518.67,641.41,1583.01,1408.7,14.62,21.6,553.3,2387.97,9058.24,1.3,47.6,519.8,2388.02,8139.67,8.429,0.03,394,2388,100.0,38.77,23.2059
5,43,-0.0011,-0.0003,100.0,518.67,641.08,1585.87,1400.93,14.62,21.6,553.98,2388.0,9054.69,1.3,47.44,520.2,2388.03,8129.51,8.454,0.03,393,2388,100.0,38.74,23.142
5,44,-0.0009,-0.0003,100.0,518.67,641.08,1587.06,1404.38,14.62,21.6,552.37,2388.09,9056.05,1.3,47.53,520.14,2387.98,8111.78,8.45,0.03,392,2388,100.0,38.67,23.1548
5,45,0.0003,0.0005,100.0,518.67,641.15,1588.78,1402.6,14.62,21.6,553.1,2388.0,9053.85,1.3,47.32,520.28,2387.98,8137.2,8.417,0.03,392,2388,100.0,38.46,23.321
5,46,0.0011,-0.0002,100.0,518.67,640.98,1585.57,1405.95,14.62,21.6,552.55,2388.14,9044.69,1.3,47.38,520.9,2388.07,8134.08,8.458,0.03,392,2388,100.0,38.85,23.1945
5,47,-0.0039,-0.0001,100.0,518.67,641.02,1586.25,1402.11,14.62,21.6,553.02,2388.07,9053.82,1.3,47.24,518.69,2388.04,8142.16,8.44,0.03,392,2388,100.0,38.78,23.2085
5,48,0.0034,0.0004,100.0,518.67,641.51,1589.41,1398.05,14.62,21.6,552.8,2388.08,9057.87,1.3,47.44,521.1,2388.03,8143.91,8.43,0.03,393,2388,100.0,38.81,23.229
5,49,0.0033,-0.0003,100.0,518.67,641.15,1587.82,1406.8,14.62,21.6,553.31,2388.02,9044.88,1.3,47.42,519.69,2388.06,8132.4,8.435,0.03,393,2388,100.0,38.74,23.1937
5,50,-0.0004,-0.0001,100.0,518.67,641.49,1587.81,1412.37,14.62,21.6,552.18,2388.19,9057.4,1.3,47.51,519.99,2388.07,8139.22,8.413,0.03,393,2388,100.0,38.63,23.1983
5,51,-0.0015,0.0001,100.0,518.67,641.37,1588.72,1404.56,14.62,21.6,552.33,2388.1,9062.71,1.3,47.24,518.91,2388.0,8145.39,8.484,0.03,392,2388,100.0,38.75,23.2969
5,52,0.0008,0.0004,100.0,518.67,641.54,1584.59,1402.72,14.62,21.6,552.52,2388.1,9057.52,1.3,47.01,518.99,2387.93,8135.0,8.456,0.03,393,2388,100.0,38.65,23.2371
5,53,0.0014,-0.0004,100.0,518.67,640.93,1587.36,1410.71,14.62,21.6,552.76,2388.02,9061.43,1.3,47.34,519.24,2387.93,8134.18,8.43,0.03,393,2388,100.0,38.54,23.21
5,54,-0.0049,0.0003,100.0,518.67,641.43,1586.57,1405.86,14.62,21.6,552.44,2388.1,9029.66,1.3,47.34,519.58,2388.03,8150.5,8.416,0.03,392,2388,100.0,38.57,23.2751
5,55,-0.0005,-0.0001,100.0,518.67,641.29,1589.36,1405.07,14.62,21.6,552.64,2388.04,9050.01,1.3,47.35,518.82,2388.04,8142.47,8.433,0.03,392,2388,100.0,38.84,23.1264
5,56,-0.0041,-0.0003,100.0,518.67,640.93,1588.66,1402.3,14.62,21.6,553.03,2388.03,9060.78,1.3,47.6,519.31,2388.08,8130.22,8.48,0.03,392,2388,100.0,38.58,23.1763
5,57,-0.0018,-0.0002,100.0,518.67,641.26,1589.7,1402.18,14.62,21.6,552.09,2388.03,9047.19,1.3,47.2,519.55,2388.01,8144.77,8.41,0.03,392,2388,100.0,38.85,23.1471
5,58,-0.0005,-0.0004,100.0,518.67,640.99,1592.23,1404.57,14.62,21.6,551.26,2388.08,9064.0,1.3,47.57,519.82,2387.99,8136.99,8.474,0.03,391,2388,100.0,38.62,23.2366
5,59,0.0018,-0.0005,100.0,518.67,641.53,1587.92,1407.07,14.62,21.6,552.63,2388.11,9052.01,1.3,47.42,519.14,2388.13,8131.85,8.427,0.03,392,2388,100.0,38.71,23.228
5,60,-0.0027,0.0006,100.0,518.67,641.41,1589.08,1403.63,14.62,21.6,552.13,2388.12,9054.84,1.3,47.52,519.22,2388.05,8123.7,8.492,0.03,392,2388,100.0,38.67,23.1727
5,61,-0.0007,0.0002,100.0,518.67,641.26,1591.9,1400.81,14.62,21.6,551.72,2388.09,9054.86,1.3,47.41,520.01,2388.01,8140.44,8.434,0.03,393,2388,100.0,38.6,23.1535
5,62,-0.0002,0.0005,100.0,518.67,641.37,1592.73,1405.03,14.62,21.6,553.08,2388.09,9049.93,1.3,47.49,519.24,2387.95,8144.69,8.49,0.03,394,2388,100.0,38.73,23.1723
5,63,0.0017,0.0003,100.0,518.67,641.76,1587.68,1403.55,14.62,21.6,552.45,2387.99,9061.36,1.3,47.51,519.65,2388.05,8151.91,8.485,0.03,392,2388,100.0,38.64,23.1389
5,64,0.0011,-0.0003,100.0,518.67,641.63,1591.82,1400.77,14.62,21.6,552.11,2388.12,9068.11,1.3,47.22,519.18,2388.03,8116.76,8.445,0.03,393,2388,100.0,38.66,23.1038
5,65,0.0057,0.0001,100.0,518.67,641.39,1584.61,1405.39,14.62,21.6,550.93,2388.02,9061.68,1.3,47.69,519.49,2388.1,8131.76,8.458,0.03,394,2388,100.0,38.82,23.2442
5,66,-0.0021,-0.0,100.0,518.67,641.44,1587.17,1405.97,14.62,21.6,552.64,2388.16,9052.76,1.3,47.27,519.46,2388.14,8127.96,8.482,0.03,394,2388,100.0,38.69,23.1777
5,67,-0.0018,-0.0007,100.0,518.67,641.1,1586.82,1408.87,14.62,21.6,551.7,2388.03,9060.73,1.3,47.63,519.79,2388.08,8116.03,8.452,0.03,395,2388,100.0,38.77,23.0986
5,68,-0.0001,0.0001,100.0,518.67,641.19,1581.11,1404.95,14.62,21.6,551.51,2388.06,9054.49,1.3,47.45,518.79,2388.04,8112.7,8.473,0.03,391,2388,100.0,38.65,23.2196
5,69,-0.0021,0.0002,100.0,518.67,641.67,1578.15,1404.01,14.62,21.6,551.88,2388.08,9035.78,1.3,47.71,519.35,2388.01,8151.43,8.41,0.03,392,2388,100.0,38.49,23.2618
5,70,0.0007,0.0002,100.0,518.67,641.47,1589.84,1405.0,14.62,21.6,551.98,2388.05,9055.35,1.3,47.5,519.23,2387.98,8117.76,8.498,0.03,393,2388,100.0,38.71,23.1153
5,71,-0.0029,-0.0003,100.0,518.67,641.34,1586.17,1409.93,14.62,21.6,553.0,2388.1,9036.51,1.3,47.6,518.4,2388.06,8124.66,8.53,0.03,394,2388,100.0,38.6,23.1617
5,72,0.0005,0.0003,100.0,518.67,641.41,1585.14,1401.95,14.62,21.6,552.6,2388.1,9049.7,1.3,47.55,518.93,2388.1,8164.34,8.456,0.03,394,2388,100.0,38.6,23.1606
5,73,0.0001,-0.0001,100.0,518.67,642.02,1587.34,1407.23,14.62,21.6,552.09,2388.14,9051.75,1.3,47.15,519.08,2388.06,8142.76,8.528,0.03,393,2388,100.0,38.59,23.106
5,74,0.0004,0.0001,100.0,518.67,641.28,1590.64,1406.81,14.62,21.6,551.26,2388.06,9036.61,1.3,47.51,519.09,2388.06,8140.18,8.48,0.03,393,2388,100.0,38.66,23.0922
5,75,-0.0012,0.0,100.0,518.67,641.23,1590.93,1402.38,14.62,21.6,551.84,2388.12,9063.34,1.3,47.57,518.0,2388.12,8152.51,8.455,0.03,393,2388,100.0,38.58,23.0632
5,76,-0.0015,-0.0002,100.0,518.67,641.34,1585.51,1402.15,14.62,21.6,551.28,2388.11,9061.67,1.3,47.79,519.59,2388.07,8126.79,8.479,0.03,393,2388,100.0,38.6,23.1979
5,77,-0.0028,-0.0001,100.0,518.67,641.57,1587.57,1404.33,14.62,21.6,551.21,2388.14,9048.15,1.3,47.53,519.2,2388.01,8135.17,8.444,0.03,394,2388,100.0,38.55,23.1242
5,78,-0.0024,-0.0004,100.0,518.67,641.83,1590.11,1405.78,14.62,21.6,552.22,2388.05,9062.73,1.3,47.38,518.65,2388.1,8144.72,8.49,0.03,392,2388,100.0,38.6,23.1629
5,79,-0.0017,0.0004,100.0,518.67,640.84,1586.19,1403.25,14.62,21.6,550.81,2388.12,9056.7,1.3,47.7,519.72,2388.08,8138.16,8.475,0.03,391,2388,100.0,38.52,23.1582
5,80,0.0012,0.0001,100.0,518.67,641.22,1591.38,1411.28,14.62,21.6,552.21,2388.06,9065.15,1.3,47.52,519.17,2388.08,8133.0,8.449,0.03,393,2388,100.0,38.71,23.1292
5,81,0.0018,0.0002,100.0,518.67,641.38,1592.78,1404.0,14.62,21.6,551.85,2388.09,9049.52,1.3,47.49,518.79,2388.0,8131.91,8.451,0.03,394,2388,100.0,38.73,23.0881
5,82,0.0034,-0.0,100.0,518.67,641.21,1590.93,1403.7,14.62,21.6,551.32,2388.05,9062.5,1.3,47.47,518.15,2388.09,8120.11,8.442,0.03,394,2388,100.0,38.53,23.0318
5,83,0.0012,-0.0001,100.0,518.67,641.41,1587.76,1406.48,14.62,21.6,552.42,2388.02,9060.35,1.3,47.59,518.46,2388.01,8146.83,8.447,0.03,393,2388,100.0,38.69,23.1475
5,84,-0.0036,0.0005,100.0,518.67,641.34,1587.54,1406.64,14.62,21.6,552.68,2388.01,9063.48,1.3,47.61,518.75,2388.1,8145.9,8.437,0.03,395,2388,100.0,38.49,23.0871
5,85,-0.0005,0.0006,100.0,518.67,641.4,1588.7,1411.42,14.62,21.6,550.77,2388.07,9067.92,1.3,47.53,519.75,2388.1,8127.0,8.481,0.03,393,2388,100.0,38.56,23.366
5,86,0.002,0.0003,100.0,518.67,641.32,1593.55,1410.15,14.62,21.6,552.54,2388.02,9048.15,1.3,47.39,518.29,2388.08,8127.99,8.542,0.03,395,2388,100.0,38.61,23.2379
5,87,0.003,-0.0001,100.0,518.67,640.98,1588.23,1403.24,14.62,21.6,551.47,2388.1,9061.3,1.3,47.37,518.94,2388.04,8137.25,8.51,0.03,392,2388,100.0,38.59,23.1324
5,88,-0.001,0.0003,100.0,518.67,641.31,1587.26,1403.05,14.62,21.6,551.09,2388.12,9073.0,1.3,47.52,519.27,2388.15,8147.23,8.481,0.03,394,2388,100.0,38.5,23.0974
5,89,-0.0012,0.0007,100.0,518.67,641.29,1586.49,1401.78,14.62,21.6,551.44,2388.15,9062.65,1.3,47.35,518.28,2388.13,8132.52,8.518,0.03,393,2388,100.0,38.52,23.1194
5,90,-0.0019,-0.0002,100.0,518.67,641.55,1590.55,1399.66,14.62,21.6,550.97,2388.07,9058.42,1.3,47.46,519.35,2388.13,8149.2,8.469,0.03,393,2388,100.0,38.61,23.1252
5,91,-0.0012,-0.0004,100.0,518.67,641.5,1587.85,1408.84,14.62,21.6,551.95,2388.04,9060.65,1.3,47.44,518.02,2388.05,8147.9,8.473,0.03,395,2388,100.0,38.64,23.1112
5,92,0.0023,0.0001,100.0,518.67,641.28,1594.68,1407.19,14.62,21.6,550.75,2388.16,9061.66,1.3,47.62,518.35,2388.11,8146.07,8.465,0.03,392,2388,100.0,38.64,23.0503
5,93,0.0003,-0.0001,100.0,518.67,641.82,1587.97,1410.65,14.62,21.6,551.83,2388.21,9049.06,1.3,47.58,519.95,2388.07,8135.93,8.51,0.03,393,2388,100.0,38.45,23.1838
5,94,-0.004,-0.0001,100.0,518.67,641.83,1588.12,1403.52,14.62,21.6,550.69,2388.04,9059.88,1.3,47.53,517.93,2388.1,8140.82,8.477,0.03,393,2388,100.0,38.62,23.1848
5,95,-0.0006,0.0002,100.0,518.67,641.67,1591.88,1406.51,14.62,21.6,550.9,2388.12,9072.32,1.3,47.49,518.93,2388.05,8136.62,8.534,0.03,394,2388,100.0,38.48,23.0948
5,96,0.0025,0.0,100.0,518.67,641.25,1586.83,1409.24,14.62,21.6,551.16,2388.23,9064.44,1.3,47.53,518.09,2388.02,8139.38,8.475,0.03,395,2388,100.0,38.7,23.1532
5,97,-0.0024,-0.0002,100.0,518.67,641.85,1587.64,1410.98,14.62,21.6,551.15,2388.07,9057.18,1.3,47.59,518.99,2388.03,8132.26,8.491,0.03,394,2388,100.0,38.5,23.0539
5,98,0.0013,-0.0005,100.0,518.67,641.87,1588.9,1400.37,14.62,21.6,551.31,2388.08,9058.18,1.3,47.66,518.35,2388.03,8131.88,8.534,0.03,395,2388,100.0,38.41,23.1724
5,99,0.0005,0.0003,100.0,518.67,641.41,1584.11,1408.96,14.62,21.6,550.22,2388.04,9062.9,1.3,47.59,518.82,2388.11,8130.47,8.49,0.03,393,2388,100.0,38.55,23.0676
5,100,0.0008,0.0003,100.0,518.67,641.35,1593.3,1407.15,14.62,21.6,550.01,2388.02,9059.33,1.3,47.67,518.06,2388.16,8144.4,8.466,0.03,394,2388,100.0,38.76,23.052
5,101,0.0011,-0.0001,100.0,518.67,641.74,1593.31,1405.21,14.62,21.6,552.33,2388.12,9064.54,1.3,47.5,518.38,2388.07,8145.2,8.53,0.03,393,2388,100.0,38.68,23.1888
5,102,0.0017,-0.0002,100.0,518.67,641.42,1587.11,1410.62,14.62,21.6,551.37,2388.06,9064.93,1.3,47.58,519.01,2388.13,8152.91,8.539,0.03,394,2388,100.0,38.47,23.0578
5,103,-0.0042,-0.0003,100.0,518.67,641.59,1587.92,1406.17,14.62,21.6,550.75,2388.06,9058.0,1.3,47.47,518.18,2388.14,8132.5,8.549,0.03,395,2388,100.0,38.51,23.053
5,104,-0.0001,0.0003,100.0,518.67,641.46,1592.36,1411.79,14.62,21.6,550.5,2388.15,9059.72,1.3,47.5,518.12,2388.07,8117.02,8.52,0.03,393,2388,100.0,38.33,23.1055
5,105,-0.0015,0.0005,100.0,518.67,641.44,1586.39,1409.06,14.62,21.6,550.41,2388.14,9050.26,1.3,47.4,519.13,2388.11,8132.68,8.497,0.03,394,2388,100.0,38.63,23.067
5,106,0.0007,-0.0002,100.0,518.67,641.54,1590.21,1407.07,14.62,21.6,551.14,2388.04,9047.81,1.3,47.55,519.16,2388.04,8133.41,8.482,0.03,393,2388,100.0,38.56,23.173
5,107,0.0009,-0.0002,100.0,518.67,642.28,1590.01,1404.85,14.62,21.6,550.54,2388.2,9051.79,1.3,47.78,518.32,2388.14,8158.79,8.465,0.03,395,2388,100.0,38.43,23.0488
5,108,-0.0016,0.0002,100.0,518.67,641.61,1589.32,1407.81,14.62,21.6,551.19,2388.18,9073.39,1.3,47.6,517.93,2388.11,8122.29,8.48,0.03,394,2388,100.0,38.53,23.0388
5,109,-0.003,0.0,100.0,518.67,641.89,1593.25,1407.74,14.62,21.6,550.7,2388.11,9038.38,1.3,47.55,518.59,2388.16,8126.12,8.515,0.03,394,2388,100.0,38.54,22.9832
5,110,0.0005,0.0002,100.0,518.67,641.38,1589.14,1402.74,14.62,21.6,551.34,2388.12,9071.78,1.3,47.72,517.96,2388.08,8142.93,8.531,0.03,394,2388,100.0,38.62,23.0807
5,111,-0.002,-0.0,100.0,518.67,641.67,1586.35,1402.08,14.62,21.6,550.46,2388.12,9056.2,1.3,47.81,518.74,2388.02,8129.8,8.529,0.03,394,2388,100.0,38.53,23.0368
5,112,-0.0014,-0.0002,100.0,518.67,641.69,1595.11,1404.75,14.62,21.6,550.6,2388.18,9047.58,1.3,47.81,518.0,2388.05,8117.04,8.525,0.03,394,2388,100.0,38.54,23.0468
5,113,-0.0006,-0.0001,100.0,518.67,641.6,1588.03,1401.42,14.62,21.6,549.82,2388.14,9045.07,1.3,47.36,518.11,2388.09,8151.44,8.517,0.03,394,2388,100.0,38.45,23.1649
5,114,0.0019,-0.0004,100.0,518.67,641.65,1590.52,1406.25,14.62,21.6,551.11,2388.12,9057.08,1.3,47.82,518.5,2388.09,8116.81,8.516,0.03,394,2388,100.0,38.3,23.1007
5,115,-0.0008,-0.0001,100.0,518.67,641.41,1589.69,1413.26,14.62,21.6,551.16,2388.09,9065.48,1.3,47.63,518.18,2388.09,8144.11,8.43,0.03,393,2388,100.0,38.55,22.9841
5,116,-0.0011,-0.0,100.0,518.67,641.44,1588.1,1408.85,14.62,21.6,549.98,2388.1,9053.64,1.3,47.32,518.05,2388.13,8148.67,8.482,0.03,393,2388,100.0,38.51,23.1259
5,117,0.0003,0.0001,100.0,518.67,641.94,1588.0,1406.95,14.62,21.6,550.4,2388.07,9054.21,1.3,47.51,518.13,2388.04,8139.78,8.487,0.03,392,2388,100.0,38.53,23.09
5,118,0.001,-0.0002,100.0,518.67,641.46,1591.47,1413.97,14.62,21.6,550.75,2388.12,9047.3,1.3,47.76,518.38,2388.12,8134.4,8.528,0.03,394,2388,100.0,38.63,23.1301
5,119,0.0001,-0.0004,100.0,518.67,641.7,1591.08,1410.8,14.62,21.6,550.4,2388.24,9045.66,1.3,47.7,517.5,2387.99,8134.21,8.467,0.03,394,2388,100.0,38.5,23.1347
5,120,-0.003,0.0003,100.0,518.67,641.69,1593.44,1406.3,14.62,21.6,549.7,2388.07,9063.64,1.3,47.84,517.59,2388.12,8118.41,8.517,0.03,394,2388,100.0,38.38,23.0668
5,121,0.0014,-0.0009,100.0,518.67,642.01,1591.46,1410.96,14.62,21.6,549.37,2388.16,9059.24,1.3,47.65,518.4,2388.13,8159.8,8.517,0.03,393,2388,100.0,38.48,23.0959
